,datetime,Spot_Price_Prediction,power,dispatch,revenue,capacity,closing,decision1,decision2
927,2021-07-20 07:30:00,86.48,0.0,0.0,0.0,0.0,0.0,1,1
928,2021-07-20 08:00:00,83.92,0.0,0.0,0.0,0.0,0.0,1,1
929,2021-07-20 08:30:00,84.22,0.0,0.0,0.0,0.0,0.0,1,1
930,2021-07-20 09:00:00,79.85,0.0,0.0,0.0,0.0,0.0,1,1
931,2021-07-20 09:30:00,80.22,0.0,0.0,0.0,0.0,0.0,1,1
932,2021-07-20 10:00:00,80.89,0.0,0.0,0.0,0.0,0.0,1,1
933,2021-07-20 10:30:00,76.5,0.0,0.0,0.0,0.0,0.0,1,1
934,2021-07-20 11:00:00,74.48,0.0,0.0,0.0,0.0,0.0,0,0
935,2021-07-20 11:30:00,75.18,0.0,0.0,0.0,0.0,0.0,0,0
936,2021-07-20 12:00:00,71.46,0.0,0.0,0.0,0.0,0.0,0,0
937,2021-07-20 12:30:00,66.14,-300.0,-150.0,-10011.0,0.0,135.0,-1,-1
938,2021-07-20 13:00:00,64.1,-300.0,-150.0,-9702.0,135.0,270.0,-1,-1
939,2021-07-20 13:30:00,66.44,-300.0,-150.0,-10057.0,270.0,405.0,-1,-1
940,2021-07-20 14:00:00,70.07,-300.0,-150.0,-10606.0,405.0,540.0,-1,-1
941,2021-07-20 14:30:00,71.73,-88.88888888888889,-44.44444444444444,-3217.0,540.0,580.0,-1,-1
942,2021-07-20 15:00:00,76.64,-0.0,-0.0,0.0,580.0,580.0,-1,-1
943,2021-07-20 15:30:00,83.72,-0.0,-0.0,0.0,580.0,580.0,-1,-1
944,2021-07-20 16:00:00,87.8,-0.0,-0.0,0.0,580.0,580.0,-1,-1
945,2021-07-20 16:30:00,95.95,0.0,0.0,0.0,580.0,580.0,0,0
946,2021-07-20 17:00:00,104.46,300.0,135.0,13975.0,580.0,430.0,1,1
947,2021-07-20 17:30:00,101.56,300.0,135.0,13587.0,430.0,280.0,1,1
948,2021-07-20 18:00:00,101.61,300.0,135.0,13594.0,280.0,130.0,1,1
949,2021-07-20 18:30:00,102.78,260.0,117.0,11917.0,130.0,0.0,1,1
950,2021-07-20 19:00:00,99.21,0.0,0.0,0.0,0.0,0.0,1,1
951,2021-07-20 19:30:00,90.98,0.0,0.0,0.0,0.0,0.0,0,0
952,2021-07-20 20:00:00,91.26,0.0,0.0,0.0,0.0,0.0,1,1
953,2021-07-20 20:30:00,92.73,0.0,0.0,0.0,0.0,0.0,1,1
954,2021-07-20 21:00:00,89.13,0.0,0.0,0.0,0.0,0.0,0,0
955,2021-07-20 21:30:00,83.95,0.0,0.0,0.0,0.0,0.0,0,0
956,2021-07-20 22:00:00,84.45,0.0,0.0,0.0,0.0,0.0,0,0
957,2021-07-20 22:30:00,86.33,0.0,0.0,0.0,0.0,0.0,0,0
958,2021-07-20 23:00:00,85.18,0.0,0.0,0.0,0.0,0.0,0,0
959,2021-07-20 23:30:00,91.61,0.0,0.0,0.0,0.0,0.0,1,1
960,2021-07-21 00:00:00,94.94,0.0,0.0,0.0,0.0,0.0,1,1
961,2021-07-21 00:30:00,86.51,0.0,0.0,0.0,0.0,0.0,0,0
962,2021-07-21 01:00:00,82.22,0.0,0.0,0.0,0.0,0.0,0,0
963,2021-07-21 01:30:00,83.22,0.0,0.0,0.0,0.0,0.0,0,0
964,2021-07-21 02:00:00,80.86,-300.0,-150.0,-12239.0,0.0,135.0,-1,-1
965,2021-07-21 02:30:00,78.01,-300.0,-150.0,-11808.0,135.0,270.0,-1,-1
966,2021-07-21 03:00:00,78.79,-300.0,-150.0,-11926.0,270.0,405.0,-1,-1
967,2021-07-21 03:30:00,81.48,-300.0,-150.0,-12333.0,405.0,540.0,-1,-1
968,2021-07-21 04:00:00,83.49,-88.88888888888889,-44.44444444444444,-3744.0,540.0,580.0,-1,-1
969,2021-07-21 04:30:00,85.54,0.0,0.0,0.0,580.0,580.0,0,0
970,2021-07-21 05:00:00,88.13,0.0,0.0,0.0,580.0,580.0,0,0
971,2021-07-21 05:30:00,91.84,300.0,135.0,12287.0,580.0,430.0,1,1
972,2021-07-21 06:00:00,91.52,300.0,135.0,12244.0,430.0,280.0,1,1
973,2021-07-21 06:30:00,93.08,300.0,135.0,12453.0,280.0,130.0,1,1
974,2021-07-21 07:00:00,92.96,260.0,117.0,10778.0,130.0,0.0,1,1
975,2021-07-21 07:30:00,86.51,0.0,0.0,0.0,0.0,0.0,1,1
976,2021-07-21 08:00:00,84.02,0.0,0.0,0.0,0.0,0.0,1,1
977,2021-07-21 08:30:00,84.31,0.0,0.0,0.0,0.0,0.0,1,1
978,2021-07-21 09:00:00,80.05,0.0,0.0,0.0,0.0,0.0,1,1
979,2021-07-21 09:30:00,80.34,0.0,0.0,0.0,0.0,0.0,1,1
980,2021-07-21 10:00:00,80.99,0.0,0.0,0.0,0.0,0.0,1,1
981,2021-07-21 10:30:00,76.68,0.0,0.0,0.0,0.0,0.0,1,1
982,2021-07-21 11:00:00,74.63,0.0,0.0,0.0,0.0,0.0,0,0
983,2021-07-21 11:30:00,75.27,0.0,0.0,0.0,0.0,0.0,0,0
984,2021-07-21 12:00:00,71.62,0.0,0.0,0.0,0.0,0.0,0,0
985,2021-07-21 12:30:00,66.39,-300.0,-150.0,-10049.0,0.0,135.0,-1,-1
986,2021-07-21 13:00:00,64.41,-300.0,-150.0,-9749.0,135.0,270.0,-1,-1
987,2021-07-21 13:30:00,66.75,-300.0,-150.0,-10103.0,270.0,405.0,-1,-1
988,2021-07-21 14:00:00,70.28,-300.0,-150.0,-10638.0,405.0,540.0,-1,-1
989,2021-07-21 14:30:00,71.89,-88.88888888888889,-44.44444444444444,-3224.0,540.0,580.0,-1,-1
990,2021-07-21 15:00:00,76.79,-0.0,-0.0,0.0,580.0,580.0,-1,-1
991,2021-07-21 15:30:00,83.69,-0.0,-0.0,0.0,580.0,580.0,-1,-1
992,2021-07-21 16:00:00,87.63,-0.0,-0.0,0.0,580.0,580.0,-1,-1
993,2021-07-21 16:30:00,95.68,0.0,0.0,0.0,580.0,580.0,0,0
994,2021-07-21 17:00:00,103.96,300.0,135.0,13908.0,580.0,430.0,1,1
995,2021-07-21 17:30:00,101.18,300.0,135.0,13536.0,430.0,280.0,1,1
996,2021-07-21 18:00:00,101.15,300.0,135.0,13532.0,280.0,130.0,1,1
997,2021-07-21 18:30:00,102.33,260.0,117.0,11865.0,130.0,0.0,1,1
998,2021-07-21 19:00:00,98.69,0.0,0.0,0.0,0.0,0.0,1,1
999,2021-07-21 19:30:00,90.7,0.0,0.0,0.0,0.0,0.0,0,0
1000,2021-07-21 20:00:00,90.89,0.0,0.0,0.0,0.0,0.0,1,1
1001,2021-07-21 20:30:00,92.3,0.0,0.0,0.0,0.0,0.0,1,1
1002,2021-07-21 21:00:00,88.79,0.0,0.0,0.0,0.0,0.0,0,0
1003,2021-07-21 21:30:00,83.74,0.0,0.0,0.0,0.0,0.0,0,0
1004,2021-07-21 22:00:00,84.23,0.0,0.0,0.0,0.0,0.0,0,0
1005,2021-07-21 22:30:00,86.04,0.0,0.0,0.0,0.0,0.0,0,0
1006,2021-07-21 23:00:00,84.93,0.0,0.0,0.0,0.0,0.0,0,0
1007,2021-07-21 23:30:00,91.12,0.0,0.0,0.0,0.0,0.0,1,1
1008,2021-07-22 00:00:00,94.38,0.0,0.0,0.0,0.0,0.0,1,1
1009,2021-07-22 00:30:00,86.2,0.0,0.0,0.0,0.0,0.0,0,0
1010,2021-07-22 01:00:00,81.99,0.0,0.0,0.0,0.0,0.0,0,0
1011,2021-07-22 01:30:00,83.02,0.0,0.0,0.0,0.0,0.0,0,0
1012,2021-07-22 02:00:00,80.75,-300.0,-150.0,-12223.0,0.0,135.0,-1,-1
1013,2021-07-22 02:30:00,78.0,-300.0,-150.0,-11806.0,135.0,270.0,-1,-1
1014,2021-07-22 03:00:00,78.83,-300.0,-150.0,-11932.0,270.0,405.0,-1,-1
1015,2021-07-22 03:30:00,81.47,-300.0,-150.0,-12331.0,405.0,540.0,-1,-1
1016,2021-07-22 04:00:00,83.44,-88.88888888888889,-44.44444444444444,-3742.0,540.0,580.0,-1,-1
1017,2021-07-22 04:30:00,85.45,0.0,0.0,0.0,580.0,580.0,0,0
1018,2021-07-22 05:00:00,88.06,0.0,0.0,0.0,580.0,580.0,0,0
1019,2021-07-22 05:30:00,91.68,300.0,135.0,12265.0,580.0,430.0,1,1
1020,2021-07-22 06:00:00,91.4,300.0,135.0,12228.0,430.0,280.0,1,1
1021,2021-07-22 06:30:00,92.94,300.0,135.0,12434.0,280.0,130.0,1,1
1022,2021-07-22 07:00:00,92.82,260.0,117.0,10762.0,130.0,0.0,1,1
1023,2021-07-22 07:30:00,86.54,0.0,0.0,0.0,0.0,0.0,1,1
1024,2021-07-22 08:00:00,84.1,0.0,0.0,0.0,0.0,0.0,1,1
1025,2021-07-22 08:30:00,84.39,0.0,0.0,0.0,0.0,0.0,1,1
1026,2021-07-22 09:00:00,80.24,0.0,0.0,0.0,0.0,0.0,1,1
1027,2021-07-22 09:30:00,80.47,0.0,0.0,0.0,0.0,0.0,1,1
1028,2021-07-22 10:00:00,81.08,0.0,0.0,0.0,0.0,0.0,1,1
1029,2021-07-22 10:30:00,76.86,0.0,0.0,0.0,0.0,0.0,1,1
1030,2021-07-22 11:00:00,74.79,0.0,0.0,0.0,0.0,0.0,0,0
1031,2021-07-22 11:30:00,75.38,0.0,0.0,0.0,0.0,0.0,0,0
1032,2021-07-22 12:00:00,71.81,0.0,0.0,0.0,0.0,0.0,0,0
1033,2021-07-22 12:30:00,66.67,-300.0,-150.0,-10091.0,0.0,135.0,-1,-1
1034,2021-07-22 13:00:00,64.75,-300.0,-150.0,-9801.0,135.0,270.0,-1,-1
1035,2021-07-22 13:30:00,67.08,-300.0,-150.0,-10153.0,270.0,405.0,-1,-1
1036,2021-07-22 14:00:00,70.51,-300.0,-150.0,-10673.0,405.0,540.0,-1,-1
1037,2021-07-22 14:30:00,72.07,-88.88888888888889,-44.44444444444444,-3232.0,540.0,580.0,-1,-1
1038,2021-07-22 15:00:00,76.95,-0.0,-0.0,0.0,580.0,580.0,-1,-1
1039,2021-07-22 15:30:00,83.66,-0.0,-0.0,0.0,580.0,580.0,-1,-1
1040,2021-07-22 16:00:00,87.46,-0.0,-0.0,0.0,580.0,580.0,-1,-1
1041,2021-07-22 16:30:00,95.42,0.0,0.0,0.0,580.0,580.0,0,0
1042,2021-07-22 17:00:00,103.48,300.0,135.0,13844.0,580.0,430.0,1,1
1043,2021-07-22 17:30:00,100.81,300.0,135.0,13487.0,430.0,280.0,1,1
1044,2021-07-22 18:00:00,100.69,300.0,135.0,13471.0,280.0,130.0,1,1
1045,2021-07-22 18:30:00,101.89,260.0,117.0,11814.0,130.0,0.0,1,1
1046,2021-07-22 19:00:00,98.19,0.0,0.0,0.0,0.0,0.0,1,1
1047,2021-07-22 19:30:00,90.44,0.0,0.0,0.0,0.0,0.0,0,0
1048,2021-07-22 20:00:00,90.53,0.0,0.0,0.0,0.0,0.0,1,1
1049,2021-07-22 20:30:00,91.89,0.0,0.0,0.0,0.0,0.0,1,1
1050,2021-07-22 21:00:00,88.45,0.0,0.0,0.0,0.0,0.0,0,0
1051,2021-07-22 21:30:00,83.53,0.0,0.0,0.0,0.0,0.0,0,0
1052,2021-07-22 22:00:00,84.02,0.0,0.0,0.0,0.0,0.0,0,0
1053,2021-07-22 22:30:00,85.75,0.0,0.0,0.0,0.0,0.0,0,0
1054,2021-07-22 23:00:00,84.68,0.0,0.0,0.0,0.0,0.0,0,0
1055,2021-07-22 23:30:00,90.64,0.0,0.0,0.0,0.0,0.0,1,1
1056,2021-07-23 00:00:00,93.84,0.0,0.0,0.0,0.0,0.0,1,1
1057,2021-07-23 00:30:00,85.9,0.0,0.0,0.0,0.0,0.0,0,0
1058,2021-07-23 01:00:00,81.77,0.0,0.0,0.0,0.0,0.0,0,0
1059,2021-07-23 01:30:00,82.83,0.0,0.0,0.0,0.0,0.0,0,0
1060,2021-07-23 02:00:00,80.64,-300.0,-150.0,-12206.0,0.0,135.0,-1,-1
1061,2021-07-23 02:30:00,77.98,-300.0,-150.0,-11803.0,135.0,270.0,-1,-1
1062,2021-07-23 03:00:00,78.85,-300.0,-150.0,-11935.0,270.0,405.0,-1,-1
1063,2021-07-23 03:30:00,81.46,-300.0,-150.0,-12330.0,405.0,540.0,-1,-1
1064,2021-07-23 04:00:00,83.38,-88.88888888888889,-44.44444444444444,-3739.0,540.0,580.0,-1,-1
1065,2021-07-23 04:30:00,85.35,0.0,0.0,0.0,580.0,580.0,0,0
1066,2021-07-23 05:00:00,87.99,0.0,0.0,0.0,580.0,580.0,0,0
1067,2021-07-23 05:30:00,91.52,300.0,135.0,12244.0,580.0,430.0,1,1
1068,2021-07-23 06:00:00,91.27,300.0,135.0,12211.0,430.0,280.0,1,1
1069,2021-07-23 06:30:00,92.8,300.0,135.0,12415.0,280.0,130.0,1,1
1070,2021-07-23 07:00:00,92.69,260.0,117.0,10747.0,130.0,0.0,1,1
1071,2021-07-23 07:30:00,86.57,0.0,0.0,0.0,0.0,0.0,1,1
1072,2021-07-23 08:00:00,84.2,0.0,0.0,0.0,0.0,0.0,1,1
1073,2021-07-23 08:30:00,84.48,0.0,0.0,0.0,0.0,0.0,1,1
1074,2021-07-23 09:00:00,80.44,0.0,0.0,0.0,0.0,0.0,1,1
1075,2021-07-23 09:30:00,80.6,0.0,0.0,0.0,0.0,0.0,1,1
1076,2021-07-23 10:00:00,81.19,0.0,0.0,0.0,0.0,0.0,1,1
1077,2021-07-23 10:30:00,77.05,0.0,0.0,0.0,0.0,0.0,1,1
1078,2021-07-23 11:00:00,74.97,0.0,0.0,0.0,0.0,0.0,0,0
1079,2021-07-23 11:30:00,75.51,0.0,0.0,0.0,0.0,0.0,0,0
1080,2021-07-23 12:00:00,72.0,0.0,0.0,0.0,0.0,0.0,0,0
1081,2021-07-23 12:30:00,66.96,-300.0,-150.0,-10135.0,0.0,135.0,-1,-1
1082,2021-07-23 13:00:00,65.09,-300.0,-150.0,-9852.0,135.0,270.0,-1,-1
1083,2021-07-23 13:30:00,67.4,-300.0,-150.0,-10202.0,270.0,405.0,-1,-1
1084,2021-07-23 14:00:00,70.73,-300.0,-150.0,-10706.0,405.0,540.0,-1,-1
1085,2021-07-23 14:30:00,72.23,-88.88888888888889,-44.44444444444444,-3239.0,540.0,580.0,-1,-1
1086,2021-07-23 15:00:00,77.09,-0.0,-0.0,0.0,580.0,580.0,-1,-1
1087,2021-07-23 15:30:00,83.62,-0.0,-0.0,0.0,580.0,580.0,-1,-1
1088,2021-07-23 16:00:00,87.3,-0.0,-0.0,0.0,580.0,580.0,-1,-1
1089,2021-07-23 16:30:00,95.15,0.0,0.0,0.0,580.0,580.0,0,0
1090,2021-07-23 17:00:00,103.0,300.0,135.0,13780.0,580.0,430.0,1,1
1091,2021-07-23 17:30:00,100.44,300.0,135.0,13437.0,430.0,280.0,1,1
1092,2021-07-23 18:00:00,100.26,300.0,135.0,13413.0,280.0,130.0,1,1
1093,2021-07-23 18:30:00,101.46,260.0,117.0,11764.0,130.0,0.0,1,1
1094,2021-07-23 19:00:00,97.72,0.0,0.0,0.0,0.0,0.0,1,1
1095,2021-07-23 19:30:00,90.18,0.0,0.0,0.0,0.0,0.0,0,0
1096,2021-07-23 20:00:00,90.19,0.0,0.0,0.0,0.0,0.0,0,0
1097,2021-07-23 20:30:00,91.5,0.0,0.0,0.0,0.0,0.0,1,1
1098,2021-07-23 21:00:00,88.13,0.0,0.0,0.0,0.0,0.0,0,0
1099,2021-07-23 21:30:00,83.34,0.0,0.0,0.0,0.0,0.0,0,0
1100,2021-07-23 22:00:00,83.81,0.0,0.0,0.0,0.0,0.0,0,0
1101,2021-07-23 22:30:00,85.47,0.0,0.0,0.0,0.0,0.0,0,0
1102,2021-07-23 23:00:00,84.43,0.0,0.0,0.0,0.0,0.0,0,0
1103,2021-07-23 23:30:00,90.19,0.0,0.0,0.0,0.0,0.0,1,1
1104,2021-07-24 00:00:00,93.32,0.0,0.0,0.0,0.0,0.0,1,1
1105,2021-07-24 00:30:00,85.6,0.0,0.0,0.0,0.0,0.0,0,0
1106,2021-07-24 01:00:00,81.56,0.0,0.0,0.0,0.0,0.0,0,0
1107,2021-07-24 01:30:00,82.65,0.0,0.0,0.0,0.0,0.0,0,0
1108,2021-07-24 02:00:00,80.53,-300.0,-150.0,-12189.0,0.0,135.0,-1,-1
1109,2021-07-24 02:30:00,77.96,-300.0,-150.0,-11800.0,135.0,270.0,-1,-1
1110,2021-07-24 03:00:00,78.87,-300.0,-150.0,-11938.0,270.0,405.0,-1,-1
1111,2021-07-24 03:30:00,81.44,-300.0,-150.0,-12327.0,405.0,540.0,-1,-1
1112,2021-07-24 04:00:00,83.33,-88.88888888888889,-44.44444444444444,-3737.0,540.0,580.0,-1,-1
1113,2021-07-24 04:30:00,85.25,0.0,0.0,0.0,580.0,580.0,0,0
1114,2021-07-24 05:00:00,87.92,0.0,0.0,0.0,580.0,580.0,0,0
1115,2021-07-24 05:30:00,91.35,300.0,135.0,12221.0,580.0,430.0,1,1
1116,2021-07-24 06:00:00,91.14,300.0,135.0,12193.0,430.0,280.0,1,1
1117,2021-07-24 06:30:00,92.66,300.0,135.0,12397.0,280.0,130.0,1,1
1118,2021-07-24 07:00:00,92.57,260.0,117.0,10733.0,130.0,0.0,1,1
1119,2021-07-24 07:30:00,86.6,0.0,0.0,0.0,0.0,0.0,1,1
1120,2021-07-24 08:00:00,84.3,0.0,0.0,0.0,0.0,0.0,1,1
1121,2021-07-24 08:30:00,84.58,0.0,0.0,0.0,0.0,0.0,1,1
1122,2021-07-24 09:00:00,80.63,0.0,0.0,0.0,0.0,0.0,1,1
1123,2021-07-24 09:30:00,80.74,0.0,0.0,0.0,0.0,0.0,1,1
1124,2021-07-24 10:00:00,81.3,0.0,0.0,0.0,0.0,0.0,1,1
1125,2021-07-24 10:30:00,77.25,0.0,0.0,0.0,0.0,0.0,1,1
1126,2021-07-24 11:00:00,75.15,0.0,0.0,0.0,0.0,0.0,0,0
1127,2021-07-24 11:30:00,75.63,0.0,0.0,0.0,0.0,0.0,0,0
1128,2021-07-24 12:00:00,72.19,0.0,0.0,0.0,0.0,0.0,0,0
1129,2021-07-24 12:30:00,67.24,-300.0,-150.0,-10178.0,0.0,135.0,-1,-1
1130,2021-07-24 13:00:00,65.41,-300.0,-150.0,-9901.0,135.0,270.0,-1,-1
1131,2021-07-24 13:30:00,67.71,-300.0,-150.0,-10249.0,270.0,405.0,-1,-1
1132,2021-07-24 14:00:00,70.93,-300.0,-150.0,-10736.0,405.0,540.0,-1,-1
1133,2021-07-24 14:30:00,72.4,-88.88888888888889,-44.44444444444444,-3247.0,540.0,580.0,-1,-1
1134,2021-07-24 15:00:00,77.22,-0.0,-0.0,0.0,580.0,580.0,-1,-1
1135,2021-07-24 15:30:00,83.59,-0.0,-0.0,0.0,580.0,580.0,-1,-1
1136,2021-07-24 16:00:00,87.16,-0.0,-0.0,0.0,580.0,580.0,-1,-1
1137,2021-07-24 16:30:00,94.89,0.0,0.0,0.0,580.0,580.0,0,0
1138,2021-07-24 17:00:00,102.54,300.0,135.0,13718.0,580.0,430.0,1,1
1139,2021-07-24 17:30:00,100.09,300.0,135.0,13391.0,430.0,280.0,1,1
1140,2021-07-24 18:00:00,99.85,300.0,135.0,13358.0,280.0,130.0,1,1
1141,2021-07-24 18:30:00,101.06,260.0,117.0,11718.0,130.0,0.0,1,1
1142,2021-07-24 19:00:00,97.28,0.0,0.0,0.0,0.0,0.0,1,1
1143,2021-07-24 19:30:00,89.95,0.0,0.0,0.0,0.0,0.0,0,0
1144,2021-07-24 20:00:00,89.88,0.0,0.0,0.0,0.0,0.0,0,0
1145,2021-07-24 20:30:00,91.14,0.0,0.0,0.0,0.0,0.0,1,1
1146,2021-07-24 21:00:00,87.84,0.0,0.0,0.0,0.0,0.0,0,0
1147,2021-07-24 21:30:00,83.15,0.0,0.0,0.0,0.0,0.0,0,0
1148,2021-07-24 22:00:00,83.63,0.0,0.0,0.0,0.0,0.0,0,0
1149,2021-07-24 22:30:00,85.22,0.0,0.0,0.0,0.0,0.0,0,0
1150,2021-07-24 23:00:00,84.21,0.0,0.0,0.0,0.0,0.0,0,0
1151,2021-07-24 23:30:00,89.76,0.0,0.0,0.0,0.0,0.0,1,1
1152,2021-07-25 00:00:00,92.82,0.0,0.0,0.0,0.0,0.0,1,1
1153,2021-07-25 00:30:00,85.33,0.0,0.0,0.0,0.0,0.0,0,0
1154,2021-07-25 01:00:00,81.37,0.0,0.0,0.0,0.0,0.0,0,0
1155,2021-07-25 01:30:00,82.48,0.0,0.0,0.0,0.0,0.0,0,0
1156,2021-07-25 02:00:00,80.43,-300.0,-150.0,-12174.0,0.0,135.0,-1,-1
1157,2021-07-25 02:30:00,77.95,-300.0,-150.0,-11799.0,135.0,270.0,-1,-1
1158,2021-07-25 03:00:00,78.9,-300.0,-150.0,-11942.0,270.0,405.0,-1,-1
1159,2021-07-25 03:30:00,81.43,-300.0,-150.0,-12325.0,405.0,540.0,-1,-1
1160,2021-07-25 04:00:00,83.28,-88.88888888888889,-44.44444444444444,-3735.0,540.0,580.0,-1,-1
1161,2021-07-25 04:30:00,85.17,0.0,0.0,0.0,580.0,580.0,0,0
1162,2021-07-25 05:00:00,87.85,0.0,0.0,0.0,580.0,580.0,0,0
1163,2021-07-25 05:30:00,91.2,300.0,135.0,12201.0,580.0,430.0,1,1
1164,2021-07-25 06:00:00,91.02,300.0,135.0,12177.0,430.0,280.0,1,1
1165,2021-07-25 06:30:00,92.54,300.0,135.0,12380.0,280.0,130.0,1,1
1166,2021-07-25 07:00:00,92.46,260.0,117.0,10720.0,130.0,0.0,1,1
1167,2021-07-25 07:30:00,86.65,0.0,0.0,0.0,0.0,0.0,1,1
1168,2021-07-25 08:00:00,84.41,0.0,0.0,0.0,0.0,0.0,1,1
1169,2021-07-25 08:30:00,84.68,0.0,0.0,0.0,0.0,0.0,1,1
1170,2021-07-25 09:00:00,80.83,0.0,0.0,0.0,0.0,0.0,1,1
1171,2021-07-25 09:30:00,80.88,0.0,0.0,0.0,0.0,0.0,1,1
1172,2021-07-25 10:00:00,81.41,0.0,0.0,0.0,0.0,0.0,1,1
1173,2021-07-25 10:30:00,77.43,0.0,0.0,0.0,0.0,0.0,1,1
1174,2021-07-25 11:00:00,75.32,0.0,0.0,0.0,0.0,0.0,0,0
1175,2021-07-25 11:30:00,75.75,0.0,0.0,0.0,0.0,0.0,0,0
1176,2021-07-25 12:00:00,72.37,0.0,0.0,0.0,0.0,0.0,0,0
1177,2021-07-25 12:30:00,67.51,-300.0,-150.0,-10218.0,0.0,135.0,-1,-1
1178,2021-07-25 13:00:00,65.73,-300.0,-150.0,-9949.0,135.0,270.0,-1,-1
1179,2021-07-25 13:30:00,68.01,-300.0,-150.0,-10294.0,270.0,405.0,-1,-1
1180,2021-07-25 14:00:00,71.14,-300.0,-150.0,-10768.0,405.0,540.0,-1,-1
1181,2021-07-25 14:30:00,72.57,-88.88888888888889,-44.44444444444444,-3255.0,540.0,580.0,-1,-1
1182,2021-07-25 15:00:00,77.36,-0.0,-0.0,0.0,580.0,580.0,-1,-1
1183,2021-07-25 15:30:00,83.57,-0.0,-0.0,0.0,580.0,580.0,-1,-1
1184,2021-07-25 16:00:00,87.03,-0.0,-0.0,0.0,580.0,580.0,-1,-1
1185,2021-07-25 16:30:00,94.65,0.0,0.0,0.0,580.0,580.0,0,0
1186,2021-07-25 17:00:00,102.12,300.0,135.0,13662.0,580.0,430.0,1,1
1187,2021-07-25 17:30:00,99.75,300.0,135.0,13345.0,430.0,280.0,1,1
1188,2021-07-25 18:00:00,99.46,300.0,135.0,13306.0,280.0,130.0,1,1
1189,2021-07-25 18:30:00,100.66,260.0,117.0,11671.0,130.0,0.0,1,1
1190,2021-07-25 19:00:00,96.87,0.0,0.0,0.0,0.0,0.0,1,1
1191,2021-07-25 19:30:00,89.73,0.0,0.0,0.0,0.0,0.0,0,0
1192,2021-07-25 20:00:00,89.59,0.0,0.0,0.0,0.0,0.0,0,0
1193,2021-07-25 20:30:00,90.79,0.0,0.0,0.0,0.0,0.0,1,1
1194,2021-07-25 21:00:00,87.56,0.0,0.0,0.0,0.0,0.0,0,0
1195,2021-07-25 21:30:00,82.99,0.0,0.0,0.0,0.0,0.0,0,0
1196,2021-07-25 22:00:00,83.46,0.0,0.0,0.0,0.0,0.0,0,0
1197,2021-07-25 22:30:00,84.99,0.0,0.0,0.0,0.0,0.0,0,0
1198,2021-07-25 23:00:00,84.0,0.0,0.0,0.0,0.0,0.0,0,0
1199,2021-07-25 23:30:00,89.36,0.0,0.0,0.0,0.0,0.0,1,1
1200,2021-07-26 00:00:00,92.36,0.0,0.0,0.0,0.0,0.0,1,1
1201,2021-07-26 00:30:00,85.08,0.0,0.0,0.0,0.0,0.0,0,0
1202,2021-07-26 01:00:00,81.2,0.0,0.0,0.0,0.0,0.0,0,0
1203,2021-07-26 01:30:00,82.33,0.0,0.0,0.0,0.0,0.0,0,0
1204,2021-07-26 02:00:00,80.35,-300.0,-150.0,-12162.0,0.0,135.0,-1,-1
1205,2021-07-26 02:30:00,77.96,-300.0,-150.0,-11800.0,135.0,270.0,-1,-1
1206,2021-07-26 03:00:00,78.94,-300.0,-150.0,-11949.0,270.0,405.0,-1,-1
1207,2021-07-26 03:30:00,81.44,-300.0,-150.0,-12327.0,405.0,540.0,-1,-1
1208,2021-07-26 04:00:00,83.25,-88.88888888888889,-44.44444444444444,-3734.0,540.0,580.0,-1,-1
1209,2021-07-26 04:30:00,85.11,0.0,0.0,0.0,580.0,580.0,0,0
1210,2021-07-26 05:00:00,87.8,0.0,0.0,0.0,580.0,580.0,0,0
1211,2021-07-26 05:30:00,91.06,300.0,135.0,12182.0,580.0,430.0,1,1
1212,2021-07-26 06:00:00,90.92,300.0,135.0,12164.0,430.0,280.0,1,1
1213,2021-07-26 06:30:00,92.43,300.0,135.0,12366.0,280.0,130.0,1,1
1214,2021-07-26 07:00:00,92.36,260.0,117.0,10709.0,130.0,0.0,1,1
1215,2021-07-26 07:30:00,86.69,0.0,0.0,0.0,0.0,0.0,1,1
1216,2021-07-26 08:00:00,84.51,0.0,0.0,0.0,0.0,0.0,1,1
1217,2021-07-26 08:30:00,84.77,0.0,0.0,0.0,0.0,0.0,1,1
1218,2021-07-26 09:00:00,81.02,0.0,0.0,0.0,0.0,0.0,1,1
1219,2021-07-26 09:30:00,81.02,0.0,0.0,0.0,0.0,0.0,1,1
1220,2021-07-26 10:00:00,81.52,0.0,0.0,0.0,0.0,0.0,1,1
1221,2021-07-26 10:30:00,77.61,0.0,0.0,0.0,0.0,0.0,1,1
1222,2021-07-26 11:00:00,75.49,0.0,0.0,0.0,0.0,0.0,0,0
1223,2021-07-26 11:30:00,75.87,0.0,0.0,0.0,0.0,0.0,0,0
1224,2021-07-26 12:00:00,72.55,0.0,0.0,0.0,0.0,0.0,0,0
1225,2021-07-26 12:30:00,67.79,-300.0,-150.0,-10261.0,0.0,135.0,-1,-1
1226,2021-07-26 13:00:00,66.05,-300.0,-150.0,-9997.0,135.0,270.0,-1,-1
1227,2021-07-26 13:30:00,68.31,-300.0,-150.0,-10340.0,270.0,405.0,-1,-1
1228,2021-07-26 14:00:00,71.36,-300.0,-150.0,-10801.0,405.0,540.0,-1,-1
1229,2021-07-26 14:30:00,72.75,-88.88888888888889,-44.44444444444444,-3263.0,540.0,580.0,-1,-1
1230,2021-07-26 15:00:00,77.51,-0.0,-0.0,0.0,580.0,580.0,-1,-1
